block_geoid,pop
360811283001008,0
360811283001011,5
360811283001015,0
360811283001018,0
360811291021009,136
360811291021010,142
360811291021011,31
360811291022000,81
360811291022001,83
360811291022002,56
360811291022003,0
360811291022004,64
360811291022005,55
360811291022006,81
360811291022007,86
360811291022008,64
360811291022009,108
360811291022011,53
360811291022012,25
360811291022014,30
360811291022015,50
360811291023001,68
360811291023002,63
360811291023003,69
360811291023005,77
360811291023006,65
360811291023008,62
360811291023009,20
360811291023011,57
360811291024000,0
360811291024003,53
360811291024004,79
360811291024006,124
360811291024007,0
360811291021000,75
360811291021002,92
360811291021003,60
360811291021004,101
360811291021006,89
360811291021007,73
360811291021008,74
360811291021001,52
360811291021005,104
360811291022010,104
360811291022013,0
360811291023000,72
360811291023004,57
360811291023007,83
360811291023010,0
360811291024002,73
360811291024005,46
360811291024008,0
360811291024001,524
360811291031000,274
360811291031001,0
360811291031002,142
360811291032000,0
360811291032001,1448
360811291033001,35
360811291033002,67
360811291033003,68
360811291033004,72
360811291033005,86
360811291033006,91
360811291033007,70
360811291033008,83
360811291033009,86
360811291031003,1130
360811291033000,159
360811291041000,91
360811291041001,80
360811291041002,113
360811291041003,91
360811291041004,108
360811291042000,0
360811291042001,0
360811291042002,112
360811291042004,91
360811291042005,320
360811291042006,212
360811291043000,724
360811291043001,148
360811291044000,72
360811291044001,90
360811291044003,80
360811291044004,45
360811291044005,89
360811291044007,36
360811291044008,72
360811291045000,593
360811291045001,399
360811291042003,33
360811291042007,184
360811291043002,55
360811291044002,100
360811291044006,85
360811291044009,37
360811291045002,258
360811301001000,89
360811301001001,136
360811301001002,108
360811301001004,89
360811301001005,71
360811301001007,102
360811301001008,0
360811301001011,0
360811301002001,0
360811301002002,409
360811301002003,0
360811301003000,0
360811301003001,64
360811301003002,125
360811301003003,89
360811301003004,169
360811301003005,0
360811301003006,0
360811301003007,102
360811301003008,225
360811301003009,121
360811301003010,0
360811301004000,29
360811301004001,688
360811301004002,140
360811301004004,43
360811301004005,115
360811301001003,123
360811301001006,108
360811301001009,65
360811301002000,680
360811301004003,313
360811301001010,0
360811333001001,211
360811333001002,226
360811333001004,108
360811333001005,112
360811333001006,108
360811333002000,86
360811333002001,101
360811333002003,75
360811333002004,78
360811333002006,82
360811333002007,81
360811333003001,102
360811333003002,85
360811333003003,89
360811333003005,123
360811333003006,120
360811333003008,95
360811333003009,134
360811333004001,208
360811333004002,173
360811333004003,71
360811333004005,106
360811333004006,88
360811333004008,81
360811333001000,0
360811333001003,200
360811333001007,105
360811333002002,108
360811333002005,94
360811333003000,88
360811333003004,125
360811333003007,75
360811333004000,189
360811333004004,103
360811333004007,85
360811339001001,68
360811339001002,78
360811339001003,69
360811339001004,112
360811339001006,197
360811339001007,148
360811339001009,119
360811339001010,106
360811339001000,72
360811339001005,148
360811339001008,128
360811339001011,115
360811341001000,0
360811341001001,0
360811341001002,191
360811341001004,115
360811341001005,140
360811341001007,131
360811341001008,123
360811341001010,88
360811341001011,78
360811341001012,124
360811341002000,99
360811341002001,118
360811341002003,78
360811341002004,233
360811341002006,30
360811341002007,92
360811341002009,148
360811341002010,131
360811341002011,149
360811341003000,59
360811341003001,0
360811341003003,0
360811341003004,42
360811341003005,24
360811341003006,83
360811341003007,0
360811341003008,84
360811341003009,49
360811341003010,274
360811341003011,49
360811341003012,67
360811341003013,73
360811341001003,190
360811341001006,56
360811341001009,97
360811341001013,132
360811341002002,50
360811341002005,143
360811341002008,119
360811341002012,0
360811341003002,0
360811347011000,94
360811347011001,889
360811347011002,477
360811347011003,113
360811347011005,198
360811347011006,150
360811347011007,0
360811347012001,0
360811347012002,0
360811347013000,572
360811347013001,182
360811347011004,496
360811347012000,250
360811347012003,2140
360811347021001,219
360811347021002,218
360811347021003,179
360811347021005,389
360811347021006,575
360811347022000,489
360811347022001,368
360811347022003,0
360811347022004,435
360811347022005,212
360811347022007,456
360811347022008,195
360811347023001,0
360811347023002,17
360811347021000,159
360811347021004,450
360811347021007,276
360811347022002,195
360811347022006,285
360811347023000,0
360811367001001,153
360811367001002,149
360811367001003,118
360811367001005,136
360811367002000,76
360811367002001,198
360811367002002,341
360811367003000,0
360811367003001,0
360811367003002,0
360811367003003,0
360811367003004,0
360811367003005,0
360811367003006,121
360811367003007,51
360811367003008,89
360811367003009,48
360811367003010,56
360811367003011,39
360811367003013,72
360811367003014,56
360811367003016,83
360811367003017,89
360811367004000,1083
360811367004001,289
360811367004002,404
360811367005001,17
360811367005002,130
360811367006000,30
360811367006001,191
360811367006003,256
360811367006004,225
360811367001000,117
360811367001004,115
360811367003012,0
360811367003015,80
360811367003018,86
360811367005000,822
360811367005003,164
360811367006002,366
360811377001001,23
360811377001002,430
360811377001003,275
360811377001005,375
360811377002000,0
360811377002002,624
360811377002003,589
360811377002005,442
360811377003000,0
360811377003001,114
360811377003003,151
360811377003004,106
360811377003006,151
360811377003007,204
360811377003008,199
360811377003009,229
360811377003010,180
360811377003011,168
360811377004000,176
360811377004001,168
360811377004002,168
360811377004003,112
360811377004004,134
360811377004005,122
360811377004007,78
360811377004008,142
360811377004006,85
360811377001000,0
360811377001004,568
360811377002001,444
360811377002004,416
360811377003002,272
360811377003005,164
360811385011009,42
360811385011010,40
360811385011012,59
360811385011013,47
360811385012000,397
360811385012001,247
360811385012003,163
360811385012004,240
360811385012005,228
360811385013001,210
360811385013002,12
360811385013004,293
360811385013005,0
360811385014000,80
360811385014001,61
360811385014002,50
360811385014003,32
360811385014004,63
360811385014005,74
360811385014006,112
360811385014007,133
360811385014008,299
360811385014009,242
360811385014010,159
360811385014011,72
360811385014012,95
360811385014013,0
360811385011000,58
360811385011002,55
360811385011003,70
360811385011005,131
360811385011006,46
360811385011008,57
360811385011001,72
360811385011004,72
360811385011007,57
360811385011011,57
360811385011014,65
360811385012002,227
360811385013000,332
360811385013003,245
360811385014014,0
360811385021000,0
360811385021001,0
360811385021003,0
360811385021004,0
360811385021006,0
360811385021007,0
360811385021008,0
360811385021010,0
360811385021011,0
360811385021013,0
360811385021014,0
360811385021015,0
360811385021017,0
360811385021018,0
360811385021020,0
360811385021023,0
360811385021024,0
360811385021025,0
360811385021027,0
360811385021002,0
360811385021005,0
360811385021009,0
360811385021012,0
360811385021016,3
360811385021019,0
360811385021022,0
360811385021026,0
360811385021021,82
360811399001000,36
360811399001002,88
360811399001003,75
360811399001005,75
360811399001006,94
360811399001007,74
360811399001008,93
360811399001009,0
360811399001010,0
360811399002000,65
360811399002001,93
360811399002002,92
360811399002003,145
360811399002004,35
360811399002005,48
360811399002006,68
360811399002007,76
360811399002008,80
360811399002009,84
360811399002011,87
360811399002012,75
360811399001001,74
360811399001004,86
360811399002010,11
360811399002013,115
360811403001000,55
360811403001001,96
360811403001002,86
360811403001004,113
360811403001005,115
360811403001007,72
360811403001008,100
360811403001010,91
360811403001011,103
360811403002000,94
360811403002002,118
360811403002003,0
360811403002005,149
360811403002006,150
360811403002008,173
360811403002009,175
360811403002011,0
360811403002012,0
360811403001003,97
360811403001006,83
360811403001009,68
360811403002001,137
360811403002004,203
360811403002007,128
360811403002010,0
360811409011000,0
360811409011002,72
360811409011003,74
360811409011005,100
360811409011006,104
360811409011008,92
360811409011009,101
360811409011010,79
360811409011011,109
360811409011012,111
360811409011013,76
360811409011014,0
360811409011015,0
360811409011001,0
360811409011004,0
360811409011007,102
360811409021000,150
360811409021001,170
360811409021002,131
360811409021003,89
360811409021004,112
360811409021005,62
360811409021006,22
360811409021007,4
360811409021009,39
360811409021010,8
360811409021011,103
360811409021014,121
360811409021015,51
360811409021017,93
360811409021018,89
360811409022000,48
360811409022002,131
360811409022003,94
360811409022005,220
360811409022006,106
360811409022007,114
360811409022009,58
360811409022010,38
360811409022012,57
360811409022013,73
360811409022015,98
360811409022016,107
360811409022017,46
360811409021013,0
360811409021016,12
360811409022001,50
360811409022004,69
360811409022008,86
360811409022011,29
360811409022014,116
360811409021008,110
360811409021012,0
360811417001001,27
360811417001002,23
360811417001003,64
360811417001004,101
360811417001005,51
360811417001006,116
360811417001007,99
360811417001008,59
360811417001009,92
360811417002000,129
360811417002001,166
360811417002002,149
360811417002003,120
360811417002004,36
360811417002005,141
360811417002007,126
360811417002008,137
360811417002010,122
360811417002011,81
360811417002013,0
360811417002014,35
360811417003000,127
360811417003002,66
360811417003003,87
360811417003005,72
360811417003006,82
360811417003008,145
360811417003009,115
360811417004001,41
360811417004002,107
360811417004003,112
360811417004005,19
360811417004006,83
360811417004008,65
360811417004009,71
360811417004011,109
360811417004012,90
360811417004013,138
360811417004015,37
360811417004016,0
360811417004018,67
360811417004019,85
360811417005000,0
360811417005001,21
360811417005002,120
360811417005003,120
360811417005004,5
360811417005005,0
360811417005006,0
360811417005007,157
360811417005008,64
360811417005009,0
360811417001000,109
360811417002006,136
360811417002009,99
360811417002012,34
360811417003001,75
360811417003004,44
360811417003007,88
360811417004000,0
360811417004004,58
360811417004007,0
360811417004010,68
360811417004014,144
360811417004017,41
360811429001000,133
360811429001001,111
360811429001002,154
360811429001004,134
360811429001005,144
360811429002001,126
360811429002002,153
360811429002004,210
360811429002005,130
360811429002006,13
360811429002008,69
360811429002009,16
360811429002011,26
360811429003000,127
360811429003002,110
360811429003003,54
360811429003005,99
360811429003006,89
360811429003007,102
360811429003009,108
360811429003010,64
